org_branch,type,mode,sum
I29-NEEMUCH NODAL POINT,Billed Wt,Ground,2191.0
I03-PITHAMPUR SUB BRANCH,Volume,Air,724.0
I03-PITHAMPUR SUB BRANCH,Billed Wt,Air,584.0
I03-PITHAMPUR SUB BRANCH,Volume,Ground,6488.0
I03-PITHAMPUR SUB BRANCH,Billed Wt,Ground,16754.0
I07-RATLAM SORTING OFFICE,Volume,Air,237.0
I07-RATLAM SORTING OFFICE,Billed Wt,Air,192.0
I07-RATLAM SORTING OFFICE,Volume,Ground,4179.0
I07-RATLAM SORTING OFFICE,Billed Wt,Ground,5232.0
I19-REWA BRANCH,Volume,Air,295.0
I19-REWA BRANCH,Billed Wt,Air,203.0
I19-REWA BRANCH,Volume,Ground,3420.0
I19-REWA BRANCH,Billed Wt,Ground,5253.0
I34-SAGAR BRANCH,Volume,Air,136.0
I34-SAGAR BRANCH,Billed Wt,Air,94.0
I34-SAGAR BRANCH,Volume,Ground,1811.0
I34-SAGAR BRANCH,Billed Wt,Ground,2665.0
I44-SATNA SORTING OFFICE,Volume,Air,1.0
I44-SATNA SORTING OFFICE,Billed Wt,Air,0.0
I44-SATNA SORTING OFFICE,Volume,Ground,16.0
I44-SATNA SORTING OFFICE,Billed Wt,Ground,12.0
I40-UJJAIN SORTING OFFICE,Volume,Air,0.0
I40-UJJAIN SORTING OFFICE,Billed Wt,Air,0.0
I40-UJJAIN SORTING OFFICE,Volume,Ground,6.0
I40-UJJAIN SORTING OFFICE,Billed Wt,Ground,1.0
M33-MUMBAI VADPE APEX,Volume,Air,6.0
M33-MUMBAI VADPE APEX,Billed Wt,Air,8.0
M33-MUMBAI VADPE APEX,Volume,Ground,1024.0
M33-MUMBAI VADPE APEX,Billed Wt,Ground,44859.0
M35-BHIWANDI BRANCH,Volume,Air,20734.0
M35-BHIWANDI BRANCH,Billed Wt,Air,32203.0
M35-BHIWANDI BRANCH,Volume,Ground,67128.0
M35-BHIWANDI BRANCH,Billed Wt,Ground,363693.0
M75-MUMBAI VADAPE- BHIWANDI PROCESSING CENTER,Volume,Air,24094.0
M75-MUMBAI VADAPE- BHIWANDI PROCESSING CENTER,Billed Wt,Air,31980.0
M75-MUMBAI VADAPE- BHIWANDI PROCESSING CENTER,Volume,Ground,74222.0
M75-MUMBAI VADAPE- BHIWANDI PROCESSING CENTER,Billed Wt,Ground,213938.0
M85-BHIWANDI RKG BRANCH,Volume,Air,567.0
M85-BHIWANDI RKG BRANCH,Billed Wt,Air,708.0
M85-BHIWANDI RKG BRANCH,Volume,Ground,13929.0
M85-BHIWANDI RKG BRANCH,Billed Wt,Ground,15197.0
M57-BOISAR BRANCH,Volume,Air,533.0
M57-BOISAR BRANCH,Billed Wt,Air,1744.0
M57-BOISAR BRANCH,Volume,Ground,10136.0
M57-BOISAR BRANCH,Billed Wt,Ground,47241.0
M47-KALYAN BRANCH,Volume,Air,6656.0
M47-KALYAN BRANCH,Billed Wt,Air,6415.0
M47-KALYAN BRANCH,Volume,Ground,32589.0
M47-KALYAN BRANCH,Billed Wt,Ground,51429.0
M01-LOWER PAREL BRANCH,Volume,Air,22772.0
M01-LOWER PAREL BRANCH,Billed Wt,Air,30349.0
M01-LOWER PAREL BRANCH,Volume,Ground,110800.0
M01-LOWER PAREL BRANCH,Billed Wt,Ground,171166.0
M02-FORT BRANCH,Volume,Air,13390.0
M02-FORT BRANCH,Billed Wt,Air,9483.0
M02-FORT BRANCH,Volume,Ground,49954.0
M02-FORT BRANCH,Billed Wt,Ground,75041.0
M04-MIDC BRANCH,Volume,Air,8934.0
M04-MIDC BRANCH,Billed Wt,Air,10167.0
M04-MIDC BRANCH,Volume,Ground,55761.0
M04-MIDC BRANCH,Billed Wt,Ground,97642.0
M05-GOREGAON BRANCH,Volume,Air,15981.0
M05-GOREGAON BRANCH,Billed Wt,Air,15060.0
M05-GOREGAON BRANCH,Volume,Ground,60192.0
M05-GOREGAON BRANCH,Billed Wt,Ground,109226.0
M06-GHATKOPAR BRANCH,Volume,Air,11296.0
M06-GHATKOPAR BRANCH,Billed Wt,Air,11581.0
M06-GHATKOPAR BRANCH,Volume,Ground,33554.0
M06-GHATKOPAR BRANCH,Billed Wt,Ground,57690.0
M07-THANE BRANCH,Volume,Air,9897.0
M07-THANE BRANCH,Billed Wt,Air,12502.0
M07-THANE BRANCH,Volume,Ground,58907.0
M07-THANE BRANCH,Billed Wt,Ground,72421.0
M08-VASHI BRANCH,Volume,Air,22880.0
M08-VASHI BRANCH,Billed Wt,Air,20445.0
M08-VASHI BRANCH,Volume,Ground,65828.0
M08-VASHI BRANCH,Billed Wt,Ground,108870.0
M10-MUMBAI SAKINAKA APEX,Volume,Air,3695.0
M10-MUMBAI SAKINAKA APEX,Billed Wt,Air,22596.0
M10-MUMBAI SAKINAKA APEX,Volume,Ground,2948.0
M10-MUMBAI SAKINAKA APEX,Billed Wt,Ground,23264.0
M13-MUMBAI INTERNATIONAL APEX,Volume,Air,0.0
M13-MUMBAI INTERNATIONAL APEX,Billed Wt,Air,0.0
M13-MUMBAI INTERNATIONAL APEX,Volume,Ground,186.0
M13-MUMBAI INTERNATIONAL APEX,Billed Wt,Ground,433.0
M45-CHEMBUR BRANCH,Volume,Air,7105.0
M45-CHEMBUR BRANCH,Billed Wt,Air,6448.0
M45-CHEMBUR BRANCH,Volume,Ground,33074.0
M45-CHEMBUR BRANCH,Billed Wt,Ground,61721.0
M48-ANDHERI BRANCH,Volume,Air,15876.0
M48-ANDHERI BRANCH,Billed Wt,Air,15723.0
M48-ANDHERI BRANCH,Volume,Ground,51116.0
M48-ANDHERI BRANCH,Billed Wt,Ground,125999.0
M54-MAROL BRANCH,Volume,Air,11369.0
M54-MAROL BRANCH,Billed Wt,Air,14161.0
M54-MAROL BRANCH,Volume,Ground,78891.0
M54-MAROL BRANCH,Billed Wt,Ground,155564.0
M59-BHANDUP BRANCH,Volume,Air,5726.0
M59-BHANDUP BRANCH,Billed Wt,Air,6693.0
M59-BHANDUP BRANCH,Volume,Ground,23292.0
M59-BHANDUP BRANCH,Billed Wt,Ground,31103.0
M61-DAHISAR BRANCH,Volume,Air,7241.0
M61-DAHISAR BRANCH,Billed Wt,Air,10571.0
M61-DAHISAR BRANCH,Volume,Ground,22673.0
M61-DAHISAR BRANCH,Billed Wt,Ground,39787.0
M66-MAHAPE BRANCH,Volume,Air,7385.0
M66-MAHAPE BRANCH,Billed Wt,Air,14544.0
M66-MAHAPE BRANCH,Volume,Ground,37655.0
M66-MAHAPE BRANCH,Billed Wt,Ground,77136.0
M68-BANDRA SORTING OFFICE,Volume,Air,0.0
M68-BANDRA SORTING OFFICE,Billed Wt,Air,0.0
M68-BANDRA SORTING OFFICE,Volume,Ground,4.0
M68-BANDRA SORTING OFFICE,Billed Wt,Ground,0.0
M69-MUMBAI DP PROCESSING CENTRE APEX,Volume,Air,230858.0
M69-MUMBAI DP PROCESSING CENTRE APEX,Billed Wt,Air,62230.0
M69-MUMBAI DP PROCESSING CENTRE APEX,Volume,Ground,182410.0
M69-MUMBAI DP PROCESSING CENTRE APEX,Billed Wt,Ground,107409.0
M78-ANDHERI WEST BRANCH,Volume,Air,6925.0
M78-ANDHERI WEST BRANCH,Billed Wt,Air,6678.0
M78-ANDHERI WEST BRANCH,Volume,Ground,27534.0
M78-ANDHERI WEST BRANCH,Billed Wt,Ground,41913.0
M86-NEW MUMBAI PROCESSING CENTRE APEX,Volume,Air,89.0
M86-NEW MUMBAI PROCESSING CENTRE APEX,Billed Wt,Air,15.0
M86-NEW MUMBAI PROCESSING CENTRE APEX,Volume,Ground,0.0
M86-NEW MUMBAI PROCESSING CENTRE APEX,Billed Wt,Ground,0.0
M87-MALAD SERVICE CENTER,Volume,Air,1167.0
M87-MALAD SERVICE CENTER,Billed Wt,Air,1218.0
M87-MALAD SERVICE CENTER,Volume,Ground,3463.0
M87-MALAD SERVICE CENTER,Billed Wt,Ground,5696.0
M39-PANVEL BRANCH,Volume,Air,3402.0
M39-PANVEL BRANCH,Billed Wt,Air,5421.0
M39-PANVEL BRANCH,Volume,Ground,29856.0
M39-PANVEL BRANCH,Billed Wt,Ground,54906.0
M63-WADKAL BRANCH,Volume,Air,12.0
M63-WADKAL BRANCH,Billed Wt,Air,51.0
M63-WADKAL BRANCH,Volume,Ground,57.0
M63-WADKAL BRANCH,Billed Wt,Ground,157.0
M46-VASAI BRANCH,Volume,Air,8822.0
M46-VASAI BRANCH,Billed Wt,Air,26985.0
M46-VASAI BRANCH,Volume,Ground,39598.0
M46-VASAI BRANCH,Billed Wt,Ground,134298.0
R04-AKOLA BRANCH,Volume,Air,294.0
R04-AKOLA BRANCH,Billed Wt,Air,176.0
R04-AKOLA BRANCH,Volume,Ground,2874.0
R04-AKOLA BRANCH,Billed Wt,Ground,2818.0
R12-AMRAVATI BRANCH,Volume,Air,717.0
R12-AMRAVATI BRANCH,Billed Wt,Air,669.0
R12-AMRAVATI BRANCH,Volume,Ground,4443.0
R12-AMRAVATI BRANCH,Billed Wt,Ground,5457.0
R29-AMBIKAPUR NODAL POINT,Volume,Air,77.0
R29-AMBIKAPUR NODAL POINT,Billed Wt,Air,20.0
R29-AMBIKAPUR NODAL POINT,Volume,Ground,1227.0
R29-AMBIKAPUR NODAL POINT,Billed Wt,Ground,2099.0
R08-BHILLAI BRANCH,Volume,Air,365.0
R08-BHILLAI BRANCH,Billed Wt,Air,222.0
R08-BHILLAI BRANCH,Volume,Ground,8675.0
R08-BHILLAI BRANCH,Billed Wt,Ground,8278.0
R07-BILASPUR BRANCH,Volume,Air,501.0
R07-BILASPUR BRANCH,Billed Wt,Air,409.0
R07-BILASPUR BRANCH,Volume,Ground,5097.0
R07-BILASPUR BRANCH,Billed Wt,Ground,9496.0
R02-CHANDRAPUR SUPER FRANCHISE,Volume,Air,323.0
R02-CHANDRAPUR SUPER FRANCHISE,Billed Wt,Air,200.0
R02-CHANDRAPUR SUPER FRANCHISE,Volume,Ground,3210.0
R02-CHANDRAPUR SUPER FRANCHISE,Billed Wt,Ground,3459.0
R28-KHAMGAON SORTING OFFICE,Volume,Air,93.0
R28-KHAMGAON SORTING OFFICE,Billed Wt,Air,71.0
R28-KHAMGAON SORTING OFFICE,Volume,Ground,1889.0
R28-KHAMGAON SORTING OFFICE,Billed Wt,Ground,2194.0
R10-KORBA BRANCH,Volume,Air,45.0
R10-KORBA BRANCH,Billed Wt,Air,51.0
R10-KORBA BRANCH,Volume,Ground,1294.0
R10-KORBA BRANCH,Billed Wt,Ground,1853.0
R01-NAGPUR AIR APEX,Volume,Air,15.0
R01-NAGPUR AIR APEX,Billed Wt,Air,75.0
R01-NAGPUR AIR APEX,Volume,Ground,1343.0
R01-NAGPUR AIR APEX,Billed Wt,Ground,923.0
R05-NAGPUR T/S APEX,Volume,Air,6.0
R05-NAGPUR T/S APEX,Billed Wt,Air,0.0
R05-NAGPUR T/S APEX,Volume,Ground,181.0
R05-NAGPUR T/S APEX,Billed Wt,Ground,73.0
R11-NAGPUR PANDE LAYOUT BRANCH,Volume,Air,5100.0
R11-NAGPUR PANDE LAYOUT BRANCH,Billed Wt,Air,8825.0
R11-NAGPUR PANDE LAYOUT BRANCH,Volume,Ground,28589.0
R11-NAGPUR PANDE LAYOUT BRANCH,Billed Wt,Ground,41657.0
R16-NAGPUR SCS APEX,Volume,Air,4.0
R16-NAGPUR SCS APEX,Billed Wt,Air,3.0
R16-NAGPUR SCS APEX,Volume,Ground,229.0
R16-NAGPUR SCS APEX,Billed Wt,Ground,2911.0
R32-NAGPUR GHAT ROAD BRANCH,Volume,Air,5892.0
R32-NAGPUR GHAT ROAD BRANCH,Billed Wt,Air,10194.0
R32-NAGPUR GHAT ROAD BRANCH,Volume,Ground,38753.0
R32-NAGPUR GHAT ROAD BRANCH,Billed Wt,Ground,35616.0
R19-RAIGARH BRANCH,Volume,Air,130.0
R19-RAIGARH BRANCH,Billed Wt,Air,100.0
R19-RAIGARH BRANCH,Volume,Ground,2659.0
R19-RAIGARH BRANCH,Billed Wt,Ground,2621.0
R06-RAIPUR APEX,Volume,Air,2514.0
R06-RAIPUR APEX,Billed Wt,Air,2804.0
R06-RAIPUR APEX,Volume,Ground,31728.0
R06-RAIPUR APEX,Billed Wt,Ground,37062.0
R17-RAIPUR T/S APEX,Volume,Air,2.0
R17-RAIPUR T/S APEX,Billed Wt,Air,0.0
R17-RAIPUR T/S APEX,Volume,Ground,15.0
R17-RAIPUR T/S APEX,Billed Wt,Ground,26.0
R13-YAVATMAL SUPER FRANCHISEE,Volume,Air,560.0
R13-YAVATMAL SUPER FRANCHISEE,Billed Wt,Air,211.0
R13-YAVATMAL SUPER FRANCHISEE,Volume,Ground,4058.0
R13-YAVATMAL SUPER FRANCHISEE,Billed Wt,Ground,3935.0
P08-AHILYANAGAR SUPER FRANCHISEE,Volume,Air,558.0
P08-AHILYANAGAR SUPER FRANCHISEE,Billed Wt,Air,332.0
P08-AHILYANAGAR SUPER FRANCHISEE,Volume,Ground,13110.0
P08-AHILYANAGAR SUPER FRANCHISEE,Billed Wt,Ground,12717.0
P09-CHHATRAPATI SAMBHAJINAGAR BRANCH,Volume,Air,1874.0
P09-CHHATRAPATI SAMBHAJINAGAR BRANCH,Billed Wt,Air,1644.0
P09-CHHATRAPATI SAMBHAJINAGAR BRANCH,Volume,Ground,23214.0
P09-CHHATRAPATI SAMBHAJINAGAR BRANCH,Billed Wt,Ground,72484.0
P56-WALUJ BRANCH,Volume,Air,254.0
P56-WALUJ BRANCH,Billed Wt,Air,2312.0
P56-WALUJ BRANCH,Volume,Ground,7174.0
P56-WALUJ BRANCH,Billed Wt,Ground,26167.0
P25-BARAMATI MASTER FRANCHISEE,Volume,Air,504.0
P25-BARAMATI MASTER FRANCHISEE,Billed Wt,Air,354.0
P25-BARAMATI MASTER FRANCHISEE,Volume,Ground,8253.0
P25-BARAMATI MASTER FRANCHISEE,Billed Wt,Ground,15230.0
P21-CHIPLUN BRANCH,Volume,Air,79.0
P21-CHIPLUN BRANCH,Billed Wt,Air,56.0
P21-CHIPLUN BRANCH,Volume,Ground,394.0
P21-CHIPLUN BRANCH,Billed Wt,Ground,931.0
P38-DHULE BRANCH,Volume,Air,213.0
P38-DHULE BRANCH,Billed Wt,Air,154.0
P38-DHULE BRANCH,Volume,Ground,15657.0
P38-DHULE BRANCH,Billed Wt,Ground,25953.0
P62-ICHALKARANJI SORTING OFFICE,Volume,Air,162.0
P62-ICHALKARANJI SORTING OFFICE,Billed Wt,Air,126.0
P62-ICHALKARANJI SORTING OFFICE,Volume,Ground,2775.0
P62-ICHALKARANJI SORTING OFFICE,Billed Wt,Ground,5750.0
P20-JALGAON SUPER FRANCHISEE,Volume,Air,337.0
P20-JALGAON SUPER FRANCHISEE,Billed Wt,Air,253.0
P20-JALGAON SUPER FRANCHISEE,Volume,Ground,6616.0
P20-JALGAON SUPER FRANCHISEE,Billed Wt,Ground,7216.0
P61-JALNA SORTING OFFICE,Volume,Air,74.0
P61-JALNA SORTING OFFICE,Billed Wt,Air,38.0
P61-JALNA SORTING OFFICE,Volume,Ground,1955.0
P61-JALNA SORTING OFFICE,Billed Wt,Ground,3344.0
P26-KANKAVALI BRANCH,Volume,Air,33.0
P26-KANKAVALI BRANCH,Billed Wt,Air,14.0
P26-KANKAVALI BRANCH,Volume,Ground,666.0
P26-KANKAVALI BRANCH,Billed Wt,Ground,978.0
P11-KOLHAPUR BRANCH,Volume,Air,2562.0
P11-KOLHAPUR BRANCH,Billed Wt,Air,4079.0
P11-KOLHAPUR BRANCH,Volume,Ground,25969.0
P11-KOLHAPUR BRANCH,Billed Wt,Ground,37838.0
P16-LATUR BRANCH,Volume,Air,423.0
P16-LATUR BRANCH,Billed Wt,Air,314.0
P16-LATUR BRANCH,Volume,Ground,5005.0
P16-LATUR BRANCH,Billed Wt,Ground,5601.0
P72-BEED BRANCH,Volume,Air,136.0
P72-BEED BRANCH,Billed Wt,Air,282.0
P72-BEED BRANCH,Volume,Ground,1530.0
P72-BEED BRANCH,Billed Wt,Ground,1329.0
P17-NANDED SUPER FRANCHISEE,Volume,Air,217.0
P17-NANDED SUPER FRANCHISEE,Billed Wt,Air,119.0
P17-NANDED SUPER FRANCHISEE,Volume,Ground,7046.0
P17-NANDED SUPER FRANCHISEE,Billed Wt,Ground,8087.0
P19-NASIK BRANCH,Volume,Air,6493.0
P19-NASIK BRANCH,Billed Wt,Air,10211.0
P19-NASIK BRANCH,Volume,Ground,44378.0
P19-NASIK BRANCH,Billed Wt,Ground,80497.0
P74-YEOLA SUPER FRANCHISEE,Volume,Air,1783.0
P74-YEOLA SUPER FRANCHISEE,Billed Wt,Air,2243.0
P74-YEOLA SUPER FRANCHISEE,Volume,Ground,4479.0
P74-YEOLA SUPER FRANCHISEE,Billed Wt,Ground,5189.0
P29-PANDHARPUR SORTING OFFICE,Volume,Air,44.0
P29-PANDHARPUR SORTING OFFICE,Billed Wt,Air,28.0
P29-PANDHARPUR SORTING OFFICE,Volume,Ground,2739.0
P29-PANDHARPUR SORTING OFFICE,Billed Wt,Ground,1395.0
P58-PARBHANI BRANCH,Volume,Air,118.0
P58-PARBHANI BRANCH,Billed Wt,Air,106.0
P58-PARBHANI BRANCH,Volume,Ground,1617.0
P58-PARBHANI BRANCH,Billed Wt,Ground,1816.0
P01-PUNE APEX,Volume,Air,573.0
P01-PUNE APEX,Billed Wt,Air,1000.0
P01-PUNE APEX,Volume,Ground,6236.0
P01-PUNE APEX,Billed Wt,Ground,18089.0
P04-PUNE PIMPRI BRANCH,Volume,Air,10275.0
P04-PUNE PIMPRI BRANCH,Billed Wt,Air,9367.0
P04-PUNE PIMPRI BRANCH,Volume,Ground,100569.0
P04-PUNE PIMPRI BRANCH,Billed Wt,Ground,132385.0
P12-PUNE SHIVAJI NAGAR BRANCH,Volume,Air,8130.0
P12-PUNE SHIVAJI NAGAR BRANCH,Billed Wt,Air,9928.0
P12-PUNE SHIVAJI NAGAR BRANCH,Volume,Ground,82868.0
P12-PUNE SHIVAJI NAGAR BRANCH,Billed Wt,Ground,85042.0
P15-MARKET YARD BRANCH,Volume,Air,21753.0
P15-MARKET YARD BRANCH,Billed Wt,Air,29449.0
P15-MARKET YARD BRANCH,Volume,Ground,43023.0
P15-MARKET YARD BRANCH,Billed Wt,Ground,79635.0
P22-WARJE BRANCH,Volume,Air,3750.0
P22-WARJE BRANCH,Billed Wt,Air,4118.0
P22-WARJE BRANCH,Volume,Ground,36625.0
P22-WARJE BRANCH,Billed Wt,Ground,69906.0
P24-WAGHOLI BRANCH,Volume,Air,5310.0
P24-WAGHOLI BRANCH,Billed Wt,Air,6643.0
P24-WAGHOLI BRANCH,Volume,Ground,27951.0
P24-WAGHOLI BRANCH,Billed Wt,Ground,46132.0
P27-PUNE - HADAPSAR ROAD MASTER FRANCHISEE,Volume,Air,11358.0
P27-PUNE - HADAPSAR ROAD MASTER FRANCHISEE,Billed Wt,Air,9835.0
P27-PUNE - HADAPSAR ROAD MASTER FRANCHISEE,Volume,Ground,35408.0
P27-PUNE - HADAPSAR ROAD MASTER FRANCHISEE,Billed Wt,Ground,48890.0
P44-PUNE DIGHI BRANCH,Volume,Air,299.0
P44-PUNE DIGHI BRANCH,Billed Wt,Air,5294.0
P44-PUNE DIGHI BRANCH,Volume,Ground,18318.0
P44-PUNE DIGHI BRANCH,Billed Wt,Ground,115760.0
P50-CHAKAN BRANCH,Volume,Air,6979.0
P50-CHAKAN BRANCH,Billed Wt,Air,14829.0
P50-CHAKAN BRANCH,Volume,Ground,25250.0
P50-CHAKAN BRANCH,Billed Wt,Ground,76860.0
P65-RANJANGAON BRANCH,Volume,Air,1357.0
P65-RANJANGAON BRANCH,Billed Wt,Air,4270.0
P65-RANJANGAON BRANCH,Volume,Ground,7234.0
P65-RANJANGAON BRANCH,Billed Wt,Ground,10293.0
P73-TALEGAON BRANCH,Volume,Air,1568.0
P73-TALEGAON BRANCH,Billed Wt,Air,1025.0
P73-TALEGAON BRANCH,Volume,Ground,7560.0
P73-TALEGAON BRANCH,Billed Wt,Ground,118811.0
P60-RATNAGIRI BRANCH,Volume,Air,320.0
P60-RATNAGIRI BRANCH,Billed Wt,Air,263.0
P60-RATNAGIRI BRANCH,Volume,Ground,1226.0
P60-RATNAGIRI BRANCH,Billed Wt,Ground,1761.0
P10-SANGLI SUPER FRANCHISEE,Volume,Air,722.0
P10-SANGLI SUPER FRANCHISEE,Billed Wt,Air,472.0
P10-SANGLI SUPER FRANCHISEE,Volume,Ground,12377.0
P10-SANGLI SUPER FRANCHISEE,Billed Wt,Ground,20324.0
P13-SATARA SUPER FRANCHISEE,Volume,Air,945.0
P13-SATARA SUPER FRANCHISEE,Billed Wt,Air,680.0
P13-SATARA SUPER FRANCHISEE,Volume,Ground,5518.0
P13-SATARA SUPER FRANCHISEE,Billed Wt,Ground,10695.0
P32-KARAD SORTING OFFICE,Volume,Air,145.0
P32-KARAD SORTING OFFICE,Billed Wt,Air,149.0
P32-KARAD SORTING OFFICE,Volume,Ground,2565.0
P32-KARAD SORTING OFFICE,Billed Wt,Ground,3642.0
P71-SHIRDI-NODAL POINT,Volume,Air,8.0
P71-SHIRDI-NODAL POINT,Billed Wt,Air,19.0
P71-SHIRDI-NODAL POINT,Volume,Ground,176.0
P71-SHIRDI-NODAL POINT,Billed Wt,Ground,353.0
P57-SHIRWAL BRANCH,Volume,Air,311.0
P57-SHIRWAL BRANCH,Billed Wt,Air,608.0
P57-SHIRWAL BRANCH,Volume,Ground,4232.0
P57-SHIRWAL BRANCH,Billed Wt,Ground,18025.0
P06-SOLAPUR BRANCH,Volume,Air,627.0
P06-SOLAPUR BRANCH,Billed Wt,Air,416.0
P06-SOLAPUR BRANCH,Volume,Ground,13510.0
P06-SOLAPUR BRANCH,Billed Wt,Ground,12949.0
P28-TEMBHURNI SORTING OFFICE,Volume,Air,52.0
P28-TEMBHURNI SORTING OFFICE,Billed Wt,Air,32.0
P28-TEMBHURNI SORTING OFFICE,Volume,Ground,2269.0
P28-TEMBHURNI SORTING OFFICE,Billed Wt,Ground,1309.0
